url,description,genres
https://www.metacritic.com/movie/parenthood/,"Gil Martin is a funny and loving husband who's also tries too hard to be the ""perfect"" parent to his uniquely different kids. (Universal Studios)","['Comedy', 'Drama', '', '', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/two-of-us/,"Two retired women, Nina and Madeleine, have been secretly in love for decades. Everybody, including Madeleine’s family, thinks they are simply neighbors, sharing the top floor of their building. They come and go between their two apartments, enjoying the affection and pleasures of daily life together, until an unforeseen event turns thei...","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/street-gang-how-we-got-to-sesame-street/,"Take a stroll down Sesame Street and witness the birth of the most impactful children's series in TV history. From the iconic furry characters to the classic songs you know by heart, learn how a gang of visionary creators changed our world.","['Documentary', 'Family', 'History', '', '', '', 'Documentary', 'Family', 'History']"
https://www.metacritic.com/movie/residue-2020/,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends being scattered to the wind.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/what-do-we-see-when-we-look-at-the-sky/,"In the Georgian riverside city of Kutaisi, summertime romance and World Cup fever are in the air. After a pair of chance encounters, pharmacist Lisa and soccer player Giorgi find their plans for a date undone when they both awaken magically transformed — with no way to recognize or contact each other. As the would-be couple tries to reun...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/house-of-hummingbird/,"Seoul, 1994: A lonely 14-year-old Eun-hee moves through life like a hummingbird searching for a taste of sweetness wherever she may find it. Deprived of attention from her family, she roams the neighborhood with her best friend, attempts romantic relationships with both girls and boys alike and is sent to the hospital with an unclear dia...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/a-history-of-violence/,"Tom Stall is living a happy and quiet life with his lawyer wife and their two children in the small town of Millbrook, Indiana, until one night their idyllic existence is shattered when Tom foils a vicious attempted robbery in his diner. (New Line Cinema)","['Action', 'Crime', 'Drama', 'Thriller', '', '', '', '', 'Action', 'Crime', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/star-wars-episode-v---the-empire-strikes-back/,"Three years after the events of Star Wars, Imperial forces continue to pursue the Rebels. After the Rebellion?s defeat on the ice planet Hoth, Luke journeys to the planet Dagobah to train with Jedi Master Yoda, who has lived in hiding since the fall of the Republic. In an attempt to convert Luke to the dark side, Darth Vader lures young...","['Action', 'Adventure', 'Fantasy', 'Sci-Fi', '', '', '', '', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
https://www.metacritic.com/movie/our-beloved-month-of-august/,"In the heart of Portugal, amid the mountains, the month of August is abuzz with people and activity. Emigrants return home, set off fireworks, fight fires, sing karaoke, hurl themselves from bridges, hunt wild boar, drink beer, and make babies. Our Beloved Month of August is an intoxicating blend of visuals, sound and music that follows ...","['Music', 'Romance', '', '', 'Music', 'Romance']"
https://www.metacritic.com/movie/joyland/,"Gentle and timid, Haider (Ali Junejo) lives with his wife Mumtaz (Rasti Farooq), his father, and his elder brother’s family in Lahore, Pakistan. Following a long spell of unemployment, Haider finally lands a job at a Bollywood-style burlesque, telling his family he is a theater manager, when in actuality, he is a backup dancer. The unusu...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/sugar/,"Sugar follows the story of Miguel Santos, a.k.a. Sugar, a Dominican pitcher from San Pedro De Macorís, struggling to make it to the big leagues and pull himself and his family out of poverty. Playing professionally at a baseball academy in the Dominican Republic, Miguel finally gets his break at age 19 when he advances to the United Stat...","['Drama', 'Sport', '', '', 'Drama', 'Sport']"
https://www.metacritic.com/movie/marwencol/,"On April 8, 2000, Mark Hogancamp was brutally attacked outside of a bar by five men. Revived by paramedics, Mark had suffered brain damage and physical injuries so severe even his own mother didn’t recognize him. After nine days in a coma and 40 days in the hospital, Mark was discharged with little memory of his previous life. Unable to ...","['Documentary', 'Biography', 'Fantasy', '', '', '', 'Documentary', 'Biography', 'Fantasy']"
https://www.metacritic.com/movie/the-wind-that-shakes-the-barley/,"In this historical drama, two brothers find themselves on opposing sides in Ireland's struggle for freedom from Britain.","['Drama', 'War', '', '', 'Drama', 'War']"
https://www.metacritic.com/movie/rye-lane/,Two youngsters reeling from bad breakups who connect over an eventful day in South-London.,"['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/to-catch-a-thief/,A retired jewel thief sets out to prove his innocence after being suspected of returning to his former occupation.,"['Mystery', 'Romance', 'Thriller', '', '', '', 'Mystery', 'Romance', 'Thriller']"
https://www.metacritic.com/movie/the-lobster/,"A love story set in the near future where single people, according to the rules of The City, are arrested and transferred to The Hotel. There they are obliged to find a matching mate in 45 days. If they fail, they are transformed into an animal of their choosing and released into The Woods. A desperate Man escapes from The Hotel to The W...","['Drama', 'Romance', 'Sci-Fi', 'Thriller', '', '', '', '', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/the-nightmare-before-christmas/,"Can Christmas be saved? Bored with the same old scare-and-scream routine, Jack Skellington, the Pumpkin King of Halloween Town, longs to spread the joy of Christmas. But his merry mission puts Santa in jeopardy and creates a nightmare for good little boys and girls everywhere. [Walt Disney]","['Animation', 'Family', 'Fantasy', 'Musical', '', '', '', '', 'Animation', 'Family', 'Fantasy', 'Musical']"
https://www.metacritic.com/movie/breaking-the-waves/,"Set in a remote coastal village in northern Scotland, this is the extraordinary tale of a young woman's love and devotion to her husband, recently paralyzed in an oil rig accident.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/pride-prejudice/,Keira Knightly stars as Elizabeth Bennet in this classic tale of love and misunderstanding which unfolds in class-conscious England near the close of the 18th century. (Focus Features),"['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/winged-migration/,This documentary examines the migratory patterns of birds through forty countries and all seven continents.,"['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/rebels-of-the-neon-god/,"Defying his parents, Hsiao Kang (Lee Kang-sheng) drops out of the local cram school to head for the bright lights of downtown Taipei. He becomes obsessed with Ah Tze (Chen Chao-jung), a petty thief, and their relationships is a confused mixture of hero-worship and rivalry that soon leads to trouble.","['Crime', 'Drama', 'Romance', '', '', '', 'Crime', 'Drama', 'Romance']"
https://www.metacritic.com/movie/the-squid-and-the-whale/,The Squid and the Whale captures with extraordinary immediacy the inner workings of the Berkman family in 1986 Brooklyn.,"['Comedy', 'Drama', '', '', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/winged-migration/,This documentary examines the migratory patterns of birds through forty countries and all seven continents.,"['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/school-of-rock/,"Hell raising guitarist with delusions of grandeur Dewey Finn (Black) has been kicked out of his band. Desperate for work, he impersonates a substitute teacher and turns a class of fifth grade high-achievers into high-voltage rock and rollers. (Paramount)","['Comedy', 'Music', '', '', 'Comedy', 'Music']"
https://www.metacritic.com/movie/life-and-nothing-more/,"Standing on the edge of adulthood, Andrew yearns to find his purpose as a young African-American in today's America. With his mother longing to find more to her life then parenting, Andrew is forced to take on the mounting pressure of family responsibility. His search for connection with an absent father, leads him to a dangerous crossro...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/star-trek/,"The greatest adventure of all time begins with Star Trek, the incredible story of a young crew's maiden voyage onboard the most advanced starship ever created: the U.S.S. Enterprise. On a journey filled with action, comedy and cosmic peril, the new recruits must find a way to stop an evil being whose mission of vengeance threatens all of...","['Action', 'Adventure', 'Sci-Fi', '', '', '', 'Action', 'Adventure', 'Sci-Fi']"
https://www.metacritic.com/movie/they-live-by-night/,"An escaped convict, injured during a robbery, falls in love with the woman who nurses him back to health, but their relationship seems doomed from the beginning.","['Crime', 'Film-Noir', 'Romance', '', '', '', 'Crime', 'Film-Noir', 'Romance']"
https://www.metacritic.com/movie/mandy/,"Pacific Northwest. 1983 AD. Outsiders Red Miller and Mandy Bloom lead a loving and peaceful existence. When their pine-scented haven is savagely destroyed by a cult led by the sadistic Jeremiah Sand, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.","['Action', 'Fantasy', 'Horror', '', '', '', 'Action', 'Fantasy', 'Horror']"
https://www.metacritic.com/movie/the-unknown-country/,"Reeling from a devastating loss, Tana (Lily Gladstone) is pulled back into the world by an unexpected invitation to her cousin’s wedding. She packs up her late grandmother’s Cadillac and hits the open road, driving from her home in Minnesota to South Dakota. After reconnecting with her Oglala Lakota family, Tana sets off to retrace a sur...","['Adventure', 'Drama', 'Mystery', 'Romance', '', '', '', '', 'Adventure', 'Drama', 'Mystery', 'Romance']"
https://www.metacritic.com/movie/a-quiet-place/,"A family of four must navigate their lives in silence after mysterious creatures that hunt by sound threaten their survival. If they hear you, they hunt you.","['Drama', 'Horror', 'Sci-Fi', '', '', '', 'Drama', 'Horror', 'Sci-Fi']"
https://www.metacritic.com/movie/carmine-street-guitars/,Five days in the life of fabled Greenwich Village guitar store Carmine Street Guitars.,"['Documentary', 'Music', '', '', 'Documentary', 'Music']"
https://www.metacritic.com/movie/socrates/,"After his mother's sudden death, Socrates, a 15-year-old living on the margins of São Paulo's coast, must survive on his own while coming to terms with his grief.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/frances-ha/,"This small budget, black-and white-collaboration between writer/director Noah Baumbach and writer/star Greta Gerwig centers on Frances (Gerwig), an apprentice dancer fumbling through post-college life in New York City.","['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/the-namesake/,"Spanning two generations, two clashing cultures and two very different ways of life that crash into each other only to become lovingly intertwined, The Namesake is ultimately about the imminently relevant question: what does it mean to be an American family? [Fox Searchlight Pictures]","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/cmon-cmon/,"Johnny (Joaquin Phoenix) is a kindhearted radio journalist deep into a project in which he interviews children across the U.S. about our world’s uncertain future. His sister, Viv (Gaby Hoffmann), asks him to watch her 8-year-old son, Jesse (Woody Norman), while she tends to the child’s father, who’s suffering from mental health issues. A...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/in-the-family/,"In the town of Martin, Tennessee, Chip Hines, a precocious six year old, has only known life with his two dads, Cody and Joey. And a good life it is. When Cody dies suddenly in a car accident, Joey and Chip struggle to find their footing again. Just as they begin to, Cody’s will reveals that he named his sister as Chip’s guardian. The ye...","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/cold-comfort-farm/,A young woman orphaned in London is forced to take up residence with a group of oddball relatives at their farm.,"['Comedy', 'Romance', '', '', 'Comedy', 'Romance']"
https://www.metacritic.com/movie/howls-moving-castle/,An amazing new animated adventure that celebrates the power of love to transform and the resiliency of the human spirit in the face of adversity. (Disney),"['Animation', 'Adventure', 'Family', 'Fantasy', '', '', '', '', 'Animation', 'Adventure', 'Family', 'Fantasy']"
https://www.metacritic.com/movie/hunger/,"Hunger follows life in the Maze Prison, Northern Ireland, with an interpretation of the highly emotive events surrounding the 1981 IRA Hunger Strike led by Bobby Sands. With an epic eye for detail, the film provides a timely exploration of what happens when body and mind are pushed to the uttermost limit. (IFC Films)","['Biography', 'Crime', 'Drama', 'Thriller', '', '', '', '', 'Biography', 'Crime', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/crimson-gold/,A murder and a suicide occur early one morning in a jewelry store. Behind this headline lies the story of a desperate man's feelings of humiliation in a world of social injustice.,"['Crime', 'Drama', 'Thriller', '', '', '', 'Crime', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/the-novelists-film/,"Junhee (Lee Hyeyoung) is a novelist who's grown disenchanted with her own writing. On a trip to see an old friend, she runs into a film director who was set to adapt one of her novels before the project fell through. One chance encounter leads to another and soon she finds herself having lunch with Kilsoo (Kim Minhee), a well-known actre...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/dear-zachary-a-letter-to-a-son-about-his-father/,Dear Zachary: A Letter to a Son About His Father is a uniquely intense and personal documentary about the murder of Kurt’s oldest friend and the unbelievable legal and emotional madness that ensued. [Oscilloscope Pictures],"['Documentary', 'Biography', 'Crime', 'Drama', '', '', '', '', 'Documentary', 'Biography', 'Crime', 'Drama']"
https://www.metacritic.com/movie/anvil!-the-story-of-anvil/,"At 14, Toronto school friends Steve ""Lips"" Kudlow and Robb Reiner made a pact to rock together forever. They meant it. Their band, Anvil, went on to become the ""demigods of Canadian metal,"" releasing one of the heaviest albums in metal history, 1982 Metal on Metal. The album influenced a musical generation, including Metallica, Slayer an...","['Documentary', 'Biography', 'Drama', 'Music', '', '', '', '', 'Documentary', 'Biography', 'Drama', 'Music']"
https://www.metacritic.com/movie/the-trip-2011/,"When Steve Coogan is asked by The Observer to tour the country's finest restaurants, he envisions it as the perfect getaway with his beautiful girlfriend. But, when she backs out on him, he has no one to accompany him but his best friend and source of eternal aggravation, Rob Brydon. As the brilliant comic duo, freestyling with flair, dr...","['Comedy', '', 'Comedy']"
https://www.metacritic.com/movie/marty/,A middle-aged butcher and a school teacher who have given up on the idea of love meet at a dance and fall for each other.,"['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/harry-potter-and-the-prisoner-of-azkaban/,"In Harry Potter and the Prisoner of Azkaban, Harry, Ron and Hermione, now teenagers, return for their third year at Hogwarts, where they are forced to face escaped prisoner, Sirius Black, who poses a great threat to Harry. Harry and his friends spend their third year learning how to handle a half-horse half-eagle Hippogriff, repel shape-...","['Adventure', 'Family', 'Fantasy', 'Mystery', '', '', '', '', 'Adventure', 'Family', 'Fantasy', 'Mystery']"
https://www.metacritic.com/movie/la-promesse-the-promise/,"Igor and his father, Roger, are making a decent living renting apartments to illegal immigrants and sometimes working them illegally (among other scams). But when the building inspector pays a surprise visit and Amidou falls off a scaffold in his hurry to hide, things start to unravel, particularly when Igor makes a promise to the injure...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/levitated-mass/,"Prominently displayed outside the Los Angeles County Museum of Art (LACMA), land artist Michael Heizer’s Levitated Mass gained worldwide recognition during its installation in 2012. Over 10 nights, a 340-ton solid granite boulder crawled through Southern California neighborhoods on a 294-foot-long, 206-wheeled trailer. Thousands of peopl...","['Documentary', 'Biography', 'History', 'News', '', '', '', '', 'Documentary', 'Biography', 'History', 'News']"
https://www.metacritic.com/movie/michael-clayton/,"Michael Clayton (George Clooney) is an in-house ""fixer"" at one of the largest corporate law firms in New York. At the behest of the firm’s co-founder Marty Bach, Clayton, a former prosecutor from a family of cops, takes care of Kenner, Bach & Ledeen’s dirtiest work. Clayton cleans up clients’ messes, handling anything from hit-and-runs ...","['Crime', 'Drama', 'Mystery', 'Thriller', '', '', '', '', 'Crime', 'Drama', 'Mystery', 'Thriller']"
https://www.metacritic.com/movie/downfall/,A portrait of Hitler's final days in his Berlin bunker at the end of WWII.,"['Biography', 'Drama', 'History', 'War', '', '', '', '', 'Biography', 'Drama', 'History', 'War']"
https://www.metacritic.com/movie/knives-out/,"When renowned crime novelist Harlan Thrombey (Christopher Plummer) is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc (Daniel Craig) is mysteriously enlisted to investigate. From Harlan’s dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and sel...","['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller', '', '', '', '', '', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']"
https://www.metacritic.com/movie/my-man-godfrey/,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,"['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/the-spectacular-now/,"This is the tale of Sutter Keely, a high school senior and effortless charmer, and of how he unexpectedly falls in love with ""the good girl"" Aimee Finecky. What starts as an unlikely romance, becomes a sharp-eyed, straight-up snapshot of the heady confusion and haunting passion of youth – one that doesn’t look for tidy truths. [A24]","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/faceoff/,"FBI agent Sean Archer (Travolta) knows how to stop elusive terrorist Castor Troy (Cage). He'll become him. Archer undergoes a futuristic surgery and has Troy's face mapped onto his, then infiltrates the terrorist's world to discover his deadly secrets. But as much as Archer looks and acts like Troy, he doesn't really know him. He never f...","['Action', 'Crime', 'Sci-Fi', 'Thriller', '', '', '', '', 'Action', 'Crime', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/angels-are-made-of-light/,"Angels Are Made of Light traces the lives of young students and their teachers at a school in the old city of Kabul. Interweaving the modern history of Afghanistan with present-day portraits, the film offers an intimate and nuanced vision of a society living in the shadow of war.","['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/the-endless-summer/,"The crown jewel to ten years of Bruce Brown surfing documentaries. Brown follows two young surfers around the world in search of the perfect wave, and ends up finding quite a few in addition to some colorful local characters.","['Documentary', 'Sport', '', '', 'Documentary', 'Sport']"
https://www.metacritic.com/movie/sator/,"Secluded in a desolate forest home to little more than the decaying remnants of the past, a broken family is further torn apart by a mysterious death. Adam, guided by a pervasive sense of dread, hunts for answers only to learn that they are not alone; an insidious presence by the name of Sator has been observing his family, subtly influe...","['Horror', '', 'Horror']"
https://www.metacritic.com/movie/american-fiction/,"Monk (Jeffrey Wright) is a frustrated novelist who’s fed up with the establishment profiting from “Black” entertainment that relies on tired and offensive tropes. To prove his point, Monk uses a pen name to write an outlandish “Black” book of his own, a book that propels him to the heart of hypocrisy and the madness he claims to disdain.","['Comedy', 'Drama', '', '', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/let-the-right-one-in/,"A fragile, anxious boy, 12-year-old Oskar is regularly bullied by his stronger classmates but never strikes back. The lonely boy's wish for a friend seems to come true when he meets Eli, also 12, who moves in next door to him with her father. A pale, serious young girl, she only comes out at night and doesn't seem affected by the freezin...","['Drama', 'Fantasy', 'Horror', 'Romance', '', '', '', '', 'Drama', 'Fantasy', 'Horror', 'Romance']"
https://www.metacritic.com/movie/paris-is-burning/,"A chronicle of New York's drag scene in the 1980s, focusing on balls, voguing and the ambitions and dreams of those who gave the era its warmth and vitality.","['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/rams/,"In a secluded valley in Iceland, Gummi and Kiddi live side by side, tending to their sheep. Their ancestral sheep-stock is considered one of the country’s best and the two brothers are repeatedly awarded for their prized rams who carry an ancient lineage. Although they share the land and a way of life, Gummi and Kiddi have not spoken to ...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/hold-me-tight/,"In the family drama Hold Me Tight, Vicky Krieps (Phantom Thread, Bergman Island) plays Camille (Vicky Krieps) is a woman on the run from her family for reasons that aren’t immediately clear. The film alternates between Camille’s adventures on the road and scenes of her abandoned husband Marc (Arieh Worthalter) as he struggles to take car...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/certified-copy/,"In Italy to promote his latest book, a middle-aged English writer meets a young French woman and jets off to San Gimignano with her. (IFC Films)","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/night-moves-1975/,"Los Angeles private investigator Harry Moseby is hired by a client to find her runaway teenage daughter. Moseby tracks the daughter down, only to stumble upon something much more intriguing and sinister.","['Crime', 'Drama', 'Mystery', 'Thriller', '', '', '', '', 'Crime', 'Drama', 'Mystery', 'Thriller']"
https://www.metacritic.com/movie/the-waldheim-waltz/,"Ruth Beckermann documents the process of uncovering former UN Secretary General Kurt Waldheim’s wartime past. It shows the swift succession of new allegations by the World Jewish Congress during his Austrian presidential campaign, the denial by the Austrian political class, the outbreak of anti-Semitism and patriotism, which finally led ...","['Documentary', 'History', '', '', 'Documentary', 'History']"
https://www.metacritic.com/movie/the-super-8-years/,"The French writer and 2022 Nobel Prize awardee Annie Ernaux, whose novels and memoirs have gained her a devoted following (and whose autobiographical L’Événement was adapted just last year into the critically acclaimed film Happening), opens a treasure trove with this delicate journey into her family’s memory. Compiled from gorgeously te...","['Documentary', 'Biography', 'Drama', '', '', '', 'Documentary', 'Biography', 'Drama']"
https://www.metacritic.com/movie/the-celebration/,"At Helge's 60th birthday party, some unpleasant family truths are revealed.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/broadway-danny-rose/,"In his attempts to reconcile a lounge singer with his mistress, a hapless talent agent is mistaken as her lover by a jealous gangster.","['Comedy', '', 'Comedy']"
https://www.metacritic.com/movie/taxi-to-the-dark-side/,"Taxi to the Darkside, the latest prize-winning documentary from Oscar-nominee Alex Gibney, confirms his standing as one of the foremost non-fiction filmmakers working today. A stunning inquiry into the suspicious death of an Afghani taxi driver at Bagram air base in 2002, the film is a fastidiously assembled, uncommonly well-researched e...","['Documentary', 'Crime', 'History', 'War', '', '', '', '', 'Documentary', 'Crime', 'History', 'War']"
https://www.metacritic.com/movie/mirror-1975/,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.","['Biography', 'Drama', '', '', 'Biography', 'Drama']"
https://www.metacritic.com/movie/nuts!/,"The mostly true story of Dr. John Romulus Brinkley, an eccentric genius who built an empire with his goat-testicle impotence cure and a million-watt radio station.","['Documentary', 'Animation', '', '', 'Documentary', 'Animation']"
https://www.metacritic.com/movie/repo-man/,"Otto (Estevez) loses his job as a stock boy in a supermarket in Los Angeles and spends his evenings in the punk underground before encountering Bud (Stanton) who brings him into the life of professional car repossessing. Meanwhile, a nuclear physicist (Harris) has stolen something dangerous and glowing which he stashes into the trunk of ...","['Action', 'Comedy', 'Crime', 'Sci-Fi', 'Thriller', '', '', '', '', '', 'Action', 'Comedy', 'Crime', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/pig-2021/,A truffle hunter who lives alone in the Oregonian wilderness must return to his past in Portland in search of his beloved foraging pig after she is kidnapped.,"['Drama', 'Mystery', '', '', 'Drama', 'Mystery']"
https://www.metacritic.com/movie/give-me-liberty/,"Medical transport driver Vic is late, but it’s not his fault. Roads are closed for a protest, and no one else can shuttle his Russian grandfather and émigré friends to a funeral. The new route uproots his scheduled clients, particularly Tracy (Lauren “Lolo” Spencer), a vibrant young woman with ALS. As the day goes from hectic to off-the-...","['Comedy', 'Drama', '', '', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/marjorie-prime/,"In the near future, a time of artificial intelligence: 86-year-old Marjorie (Lois Smith)—a jumble of disparate, fading memories—has a handsome new companion (Jon Hamm) who looks like her deceased husband and is programmed to feed the story of her life back to her. What would we remember, and what would we forget, if given the chance?","['Drama', 'Mystery', 'Romance', 'Sci-Fi', '', '', '', '', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']"
https://www.metacritic.com/movie/sorry-we-missed-you/,"Ricky, a former laborer, and his home-attendant wife Abby—who lost their home in the 2008 financial crash—are desperate to get out of their financial distress. When an opportunity comes up for Ricky to work as his own boss as a delivery driver, they sell their only asset, Abby’s car, to trade it in for a shiny new white van and the dream...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/once-upon-a-time-in-the-west/,"Sergio Leone's monumental epic is as big as its Monument Valley locations, as grand as its fine, distinguished cast, as tough and bawdy as every kid imagines the Old West. (Paramount)","['Western', '', 'Western']"
https://www.metacritic.com/movie/sisters-with-transistors/,"Narrated by legendary multimedia artist Laurie Anderson, Lisa Rovner’s Sisters with Transistors showcases the music of and rare interviews with female electronic pioneers Clara Rockmore, Delia Derbyshire, Daphne Oram, Éliane Radigue, Maryanne Amacher, Bebe Barron, Suzanne Ciani, Pauline Oliveros, Laurie Spiegel, and Wendy Carlos.. As Rov...","['Documentary', 'Music', '', '', 'Documentary', 'Music']"
https://www.metacritic.com/movie/steve-jobs/,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter. [Universal Pictures]","['Biography', 'Drama', '', '', 'Biography', 'Drama']"
https://www.metacritic.com/movie/marley/,"Bob Marley's universal appeal, impact on music history and role as a social and political prophet is both unique and unparalleled. Marley is the definitive life story of the musician, revolutionary, and legend, from his early days to his rise to international superstardom. Made with the support of the Marley family, the film features rar...","['Documentary', 'Biography', 'Music', '', '', '', 'Documentary', 'Biography', 'Music']"
https://www.metacritic.com/movie/the-agronomist/,"This documentary is a profile of Jean Dominique, a Haitian radio journalist and human rights activist who was assassinated in 2000.","['Documentary', 'Biography', 'History', '', '', '', 'Documentary', 'Biography', 'History']"
https://www.metacritic.com/movie/touching-the-void/,This documentary follows the climbers Joe Simpson and Simon Yates as they set out to climb the west face of the Siula Grande in the Peruvian Andes.,"['Documentary', 'Adventure', 'Drama', 'Sport', '', '', '', '', 'Documentary', 'Adventure', 'Drama', 'Sport']"
https://www.metacritic.com/movie/under-the-skin/,An alien seductress (Scarlett Johansson) preys upon hitchhikers in Scotland.,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller', '', '', '', '', '', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/le-havre/,"In this warmhearted portrait of the French harbor city that gives the film its name, fate throws young African refugee Idrissa into the path of Marcel Marx, a well-spoken bohemian who works as a shoe-shiner. With innate optimism and the unwavering support of his community, Marcel stands up to officials doggedly pursuing the boy for depor...","['Comedy', 'Drama', '', '', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/to-be-heard/,"To Be Heard is the story of three teens from the South Bronx whose struggle to change their lives begins when they start to write poetry. As writing and reciting become vehicles for their expressions of love, friendship, frustration, and hope, we watch these three youngsters emerge as accomplished self-aware artists, who use their creati...","['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/araby/,"Andre, a teenager, lives in an industrial town in Brazil near an old aluminum factory. One day, a factory worker, Cristiano, suffers an accident. Asked to go to Cristiano’s house to pick up clothes and documents, Andre stumbles on a notebook, and it’s here that Araby begins — or, rather, transforms. As Andre reads from the journal entrie...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/sound-of-metal/,"During a series of adrenaline-fueled one-night gigs, itinerant punk-metal drummer Ruben (Riz Ahmed) begins to experience intermittent hearing loss. When a specialist tells him his condition will rapidly worsen, he thinks his music career — and with it his life — is over. His bandmate and girlfriend Lou (Olivia Cooke) checks the recoverin...","['Drama', 'Music', '', '', 'Drama', 'Music']"
https://www.metacritic.com/movie/the-sundowners/,"In Australia's Outback during the early twentieth century, the impoverished Carmody family lives a nomadic life out of their wagon, but the mom and son want to settle, while the dad is against it.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/grey-gardens/,"An old mother and her middle-aged daughter, the aunt and cousin of Jacqueline Kennedy, live their eccentric lives in a filthy, decaying mansion in East Hampton.","['Documentary', 'Comedy', 'Drama', '', '', '', 'Documentary', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/the-exorcist-1973/,"When a 12-year-old girl (Linda Blair) is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.","['Horror', '', 'Horror']"
https://www.metacritic.com/movie/embrace-of-the-serpent/,"Embrace of the Serpent centers on Karamakate, an Amazonian shaman and the last survivor of his people, and the two scientists who, over the course of 40 years, build a friendship with him. The film was inspired by the real-life journals of two explorers (Theodor Koch-Grünberg and Richard Evans Schultes) who traveled through the Colombian...","['Adventure', 'Biography', 'Drama', '', '', '', 'Adventure', 'Biography', 'Drama']"
https://www.metacritic.com/movie/under-african-skies/,"Paul Simon’s Grammy-winning album Graceland – an irresistible and groundbreaking fusion of American and South African pop music — was an immediate hit when it was released in 1986. It also proved to be a lightning rod for controversy, after South African leaders protested that Simon had broken the cultural boycott of the nation’s oppress...","['Documentary', 'Biography', 'History', 'Music', '', '', '', '', 'Documentary', 'Biography', 'History', 'Music']"
