url,description,genres
https://www.metacritic.com/movie/the-front-line/,"This is a story about three million soldiers who fought in the war, not remembering the reason anymore, and died wishing for the end of it. In February 1951, in Korea, while the armistice negotiation still faces difficulties, the battle continues in the Eastern front line, on the Aero.K. A company commander of the South Korean army dies ...","['Action', 'Drama', 'History', 'War', '', '', '', '', 'Action', 'Drama', 'History', 'War']"
https://www.metacritic.com/movie/signs/,Everything that farmer Graham Hess (Gibson) assumed about the world is changed when he discovers a message - an intricate pattern of circles and lines - carved into his crops. (Touchstone Pictures),"['Drama', 'Mystery', 'Sci-Fi', 'Thriller', '', '', '', '', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/intact/,Spanish director Juan Carlos Fresnadillo has fashioned an enigmatic tale of four people...lives intertwined by destiny...subject to the laws of fate...who discover that luck is something they cannot afford to be without as they gamble with the highest stakes possible...in a deadly game from which only one of the will emerge intact. (Lio...,"['Drama', 'Fantasy', 'Romance', 'Thriller', '', '', '', '', 'Drama', 'Fantasy', 'Romance', 'Thriller']"
https://www.metacritic.com/movie/austin-powers-the-spy-who-shagged-me/,"Austin (Myers) must time travel back to the Swinging Sixties, regain his mojo and save the world from destruction. (New Line Cinema)","['Action', 'Adventure', 'Comedy', 'Crime', '', '', '', '', 'Action', 'Adventure', 'Comedy', 'Crime']"
https://www.metacritic.com/movie/dangerous-liaisons-2012/,"In Shanghai, an aging socialite's infatuation with her ex-boyfriend manifests itself as a risky game, where her former lover agrees to seduce, then abandon a naive young woman.","['Drama', 'Mystery', 'Romance', '', '', '', 'Drama', 'Mystery', 'Romance']"
https://www.metacritic.com/movie/dead-snow-2-red-vs-dead/,"If the worst day of your life consisted of accidentally killing your girlfriend with an axe, chain-sawing your own arm off, and watching in horror as your closest friends were devoured by a zombified Nazi battalion, you'd have to assume that things couldn't get much worse. In Martin's case, that was only the beginning.","['Action', 'Comedy', 'Fantasy', 'Horror', '', '', '', '', 'Action', 'Comedy', 'Fantasy', 'Horror']"
https://www.metacritic.com/movie/bridget-joness-baby/,"After breaking up with Mark Darcy (Colin Firth), Bridget Jones’s (Renée Zellwege) “happily ever after” hasn’t quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. What co...","['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/a-very-british-gangster/,"A Very British Gangster is an all access film inside one of Britain’s most dangerous crime families. For the first time, a gang of contemporary criminals open their lives to reveal a brutal world and an underclass which relies upon gangsters for justice, rather than police. The film follows the trials and tribulations of Dominic Noonan o...","['Documentary', 'Crime', '', '', 'Documentary', 'Crime']"
https://www.metacritic.com/movie/suntan/,"On a hedonistic Greek island, a middle-aged doctor becomes obsessed with a young tourist when she lets him tag along with her group of hard partying friends.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/elvis-nixon/,"On a December morning in 1970, the King of Rock ’n Roll, Elvis Presley (Michael Shannon) showed up on the lawn of the White House to request a meeting with the most powerful man in the world, President Nixon (Kevin Spacey). This is the untold true story behind this revealing, yet humorous moment in the Oval Office forever immortalized in...","['Comedy', 'History', '', '', 'Comedy', 'History']"
https://www.metacritic.com/movie/legally-blonde/,"Elle Woods (Reese Witherspoon) has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner (Matthew Davis)...","['Comedy', 'Romance', '', '', 'Comedy', 'Romance']"
https://www.metacritic.com/movie/the-final-girls/,"When Max (Taissa Farmiga) and her friends reluctantly attend an anniversary screening of “Camp Bloodbath,” the infamous ‘80s horror film that starred Max’s late mother (Malin Akerman), they are mysteriously sucked into the silver screen. They soon realize they are trapped inside the cult classic movie and must team up with the fictional ...","['Comedy', 'Fantasy', 'Horror', 'Mystery', 'Thriller', '', '', '', '', '', 'Comedy', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
https://www.metacritic.com/movie/quiz-lady/,"Anne (Awkwafina), a brilliant but tightly wound, gameshow-obsessed young woman, and her estranged, train-wreck of a sister Jenny (Sandra Oh), must work together to help cover their mother’s gambling debts. When Anne’s beloved dog is kidnapped, they set out on a wild, cross-country trek to get the cash the only way they know how: by turni...","['Comedy', '', 'Comedy']"
https://www.metacritic.com/movie/the-pact-2022/,Aged 63 Karen Blixen is at the pinnacle of her fame and next in line to win the Nobel Prize for literature. It has been 17 years since she gave up her famous farm in Africa only to return to Denmark with her life in ruins. Devastated by syphilis and having lost the love of her life she has reinvented herself as a literary sensation. She ...,"['Biography', 'Drama', '', '', 'Biography', 'Drama']"
https://www.metacritic.com/movie/cars-3/,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician, Cruz Ramirez, with her own plan to win, plus inspiration from the late Fabulous Hudson Hornet and a few unexpected turns. Pr...","['Animation', 'Adventure', 'Comedy', 'Family', 'Sport', '', '', '', '', '', 'Animation', 'Adventure', 'Comedy', 'Family', 'Sport']"
https://www.metacritic.com/movie/moonlight-mile/,"An emotional tale of disarming honesty and unexpected humor...a story about waking up to life, letting go, and discovering that love comes in the most unexpected circumstances. (Touchstone Pictures)","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/,"Edina and Patsy are still oozing glitz and glamor, living the high life they are accustomed to; shopping, drinking and clubbing their way around London's trendiest hot-spots. Blamed for a major incident at an uber fashionable launch party, they become entangled in a media storm and are relentlessly pursued by the paparazzi. Fleeing penni...","['Comedy', 'Crime', '', '', 'Comedy', 'Crime']"
https://www.metacritic.com/movie/the-dead-lands/,"Hongi (James Rolleston) - a Maori chieftain’s teenage son - must avenge his father's murder in order to bring peace and honor to the souls of his loved ones after his tribe is slaughtered through an act of treachery. Vastly outnumbered by a band of villains, led by Wirepa (Te Kohe Tuhaka), Hongi’s only hope is to pass through the feared ...","['Action', 'Adventure', '', '', 'Action', 'Adventure']"
https://www.metacritic.com/movie/pearl-jam-twenty/,"Pearl Jam Twenty chronicles the years leading up to the band’s formation, the chaos that ensued soon-after their rise to megastardom, their step back from center stage, and the creation of a trusted circle that would surround them—giving way to a work culture that would sustain them. Told in big themes and bold colors with blistering so...","['Documentary', 'History', 'Music', '', '', '', 'Documentary', 'History', 'Music']"
https://www.metacritic.com/movie/salvo/,"A hitman for the Sicilian Mafia, Salvo is solitary, cold and ruthless. When he sneaks into a house on an assignment, he discovers Rita, an innocent young blind girl who must stand by powerlessly while her brother is assassinated. What follows is an intense exchange fueled by adrenaline and fear between the killer and his witness, one tha...","['Crime', 'Drama', 'Romance', '', '', '', 'Crime', 'Drama', 'Romance']"
https://www.metacritic.com/movie/savages/,"Laguna Beach entrepreneurs Ben, a peaceful and charitable Buddhist, and his closest friend Chon, a former Navy SEAL and ex-mercenary, run a lucrative, homegrown industry—raising some of the best marijuana ever developed. They also share a one-of-a-kind love with the extraordinary beauty Ophelia. Life is idyllic in their Southern Californ...","['Action', 'Crime', 'Drama', 'Thriller', '', '', '', '', 'Action', 'Crime', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/roll-bounce/,"In the late '70s when roller skating was a way of life, X (Bow Wow) and his pals ruled supreme. But when the doors of their local skating rink close, it marks the end of an era and the beginning of another that sees the boys venture into foreign territory - uptown's Sweetwater Roller Rink, complete with its over-the-top skaters and beaut...","['Comedy', 'Drama', 'Music', 'Romance', '', '', '', '', 'Comedy', 'Drama', 'Music', 'Romance']"
https://www.metacritic.com/movie/for-a-woman/,"Anne has a very active imagination, only natural for a writer. But in her mid-thirties, she still knows practically nothing of her own family's past. After her mother's death, Anne discovers old photos and letters that convince her to take a closer look at the life of her parents, Michael and Léna. The young couple met in the concentrati...","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/abigail-harm/,"It comes to earth, removes its robe, and bathes in the water. If you hide its robe, it follows you home; if you care for it, it loves you; and as long as you keep its robe, it will never leave you. Abigail (Amanda Plummer) remembers this story and dares to believe it could be true.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/shot-caller/,"After a DUI sends him down the rabbit hole of the American prison system, successful businessman Jacob Harlon (Nicolaj Coster-Waldau) is transformed into Money, a stoic, ruthless prison gangster. As he navigates the brutality of his new home, adapting to its violent codes of ethics and rites of passage that will ensure his survival, he ...","['Crime', 'Drama', 'Thriller', '', '', '', 'Crime', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/together-2021/,A husband and wife are forced to re-evaluate themselves and their relationship through the reality of the COVID-19 lockdown.,"['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/lux-aeterna/,Béatrice Dalle and Charlotte Gainsbourg are on a film set telling stories about witches. Technical problems and psychotic outbreaks gradually plunge the shoot into chaos.,"['Drama', 'Thriller', '', '', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/the-lie/,"When they first met, Lonnie and Clover were young idealists, but an unplanned baby forced them to flip the script. Lonnie put his music on hold and got a shitty job. And now Clover is abandoning her activism for an ""opportunity"" in the corporate world. Drowning in disappointments, Lonnie decides he needs some time off work to reexamine h...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/a-star-is-born-1976/,"A has-been rock star falls in love with a young, up-and-coming songstress.","['Drama', 'Music', 'Romance', '', '', '', 'Drama', 'Music', 'Romance']"
https://www.metacritic.com/movie/moliere/,"Molière has been released from prison by wealthy bourgeois, Monsieur Jourdain, who settled the young actor's debts on the understanding that he will teach him the craft of the stage. Hungry for recognition, Jourdain is infatuated with the lovely but poisonous Climene, whose salon gathers together suitors and great wits. Trapped in this...","['Biography', 'Comedy', '', '', 'Biography', 'Comedy']"
https://www.metacritic.com/movie/mission-impossible/,"Ethan Hunt (Tom Cruise) is a secret agent framed for the deaths of his espionage team. Fleeing from government assassins, breaking into the CIA's most impenetrable vault, clinging to the roof of a speeding bullet train, Hunt races like a burning fuse to stay one step ahead of his pursuers... and draw one step closer to discovering the sh...","['Action', 'Adventure', 'Thriller', '', '', '', 'Action', 'Adventure', 'Thriller']"
https://www.metacritic.com/movie/independence-day/,"Mysterious and powerful aliens launch an all-out invasion against the human race. The spectacle begins when massive spaceships appear in Earth's skies. But wonder turns to terror as the ships blast destructive beams of fire down on cities all over the planet. Now the world's only hope lies with a determined band of survivors, uniting for...","['Action', 'Adventure', 'Sci-Fi', '', '', '', 'Action', 'Adventure', 'Sci-Fi']"
https://www.metacritic.com/movie/bonjour-monsieur-shlomi/,"This heartening family comedy and surprising love story focuses on the captivating character of one boy blessed with extraordinary cooking talents, who discovers through the power of love that the sky is the limit. (Strand Releasing)","['Drama', 'Comedy', '', '', 'Drama', 'Comedy']"
https://www.metacritic.com/movie/the-nothing-factory/,"One night, a group of workers discover their factory is being dismantled by the same administration that runs it. Quickly, the labourers organize themselves in order to occupy the plant.","['Drama', 'Musical', '', '', 'Drama', 'Musical']"
https://www.metacritic.com/movie/romy-and-micheles-high-school-reunion/,"Romy (Sorvino) and Michele (Kudrow) are carefree party girls who reinvent themselves for their 10-year high school reunion. With new wardrobes and wild stories of success, they make a big impression?until a former classmate (Garofalo) blabs their real story to everyone! But that's when Romy and Michele let loose with a surprise of their ...","['Comedy', '', 'Comedy']"
https://www.metacritic.com/movie/american-pimp/,This documentary looks at the lives of real pimps; particularly African-Americans. The history of the pimp in American is also detailed.,"['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/life-is-beautiful/,From one of the world's most acclaimed comic filmmakers comes an unexpected and unforgettable fable about the power of laughter to move the human heart and the power of the imagination to bolster the human spirit. (Miramax Films),"['Comedy', 'Drama', 'Romance', 'War', '', '', '', '', 'Comedy', 'Drama', 'Romance', 'War']"
https://www.metacritic.com/movie/sliding-doors/,Parallel story lines explore the concept of fate and how simple moments have the ability to change our lives.,"['Comedy', 'Drama', 'Fantasy', 'Romance', '', '', '', '', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
https://www.metacritic.com/movie/confidence/,The story of a con man whose latest swindle puts him in debt to the mafia.,"['Crime', 'Thriller', '', '', 'Crime', 'Thriller']"
https://www.metacritic.com/movie/the-boys-girl-from-county-clare/,"Proving all's fair in love and war, The Boys & Girl from County Clare reaffirms that despite a little fiddling rivalry, the only way to win is to play from the heart. (First Look Media)","['Comedy', 'Music', 'Romance', '', '', '', 'Comedy', 'Music', 'Romance']"
https://www.metacritic.com/movie/jakobs-wife/,"Anne is married to a small-town minister and feels like her life and marriage have been shrinking over the past 30 years. After a chance encounter with “The Master,” she discovers a new sense of power and an appetite to live bigger and bolder than before. As Anne is increasingly torn between her enticing new existence and her life before...","['Horror', '', 'Horror']"
https://www.metacritic.com/movie/dating-amber/,"Set-in Ireland during the mid-90’s, Eddie and Amber decide to stage a relationship in order to stop everyone speculating about their sexuality. Eddie is keen to follow his Dad into the military, while Amber dreams of moving to the liberal hub of London. However, their ‘ideal’ arrangement begins to fall apart, forcing Eddie deeper into de...","['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/dawn-of-the-dead/,"In this remake of George A. Romero's horror classic, a nurse, a policeman, a young married couple, a salesman, and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a Midwestern shopping mall.","['Action', 'Horror', '', '', 'Action', 'Horror']"
https://www.metacritic.com/movie/two-in-the-wave/,"An in-depth analysis of the relationship between New Wave pioneers François Truffaut and Jean-Luc Godard, as seen through rare archival footage, interviews, and film excerpts — written and narrated by former Cahiers du Cinéma editor Antoine de Baecque and directed by Emmanuel Laurent. (Lorber Films)","['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/youssou-ndour-i-bring-what-i-love/,"Youssou Ndour: I Bring What I Love is a music-infused cinematic journey about the power of one man’s voice to inspire change. One of Time magazine’s100 most influential people in the world and called “the rare rock star whose music matters,” Senegalese singer Youssou Ndour is beloved internationally and at home. In 2005, the Grammy-winni...","['Documentary', 'Music', 'Musical', '', '', '', 'Documentary', 'Music', 'Musical']"
https://www.metacritic.com/movie/surviving-progress/,"Technological advancement, economic development, population increase - are they signs of a thriving society? Or too much of a good thing? Based on the best-selling book A Short History of Progress, this provocative documentary explores the concept of progress in our modern world, guiding us through a sweeping but detailed survey of the m...","['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/norikos-dinner-table/,"Noriko's Dinner Table is Japanese filmmaker Sion Sono's semi-sequel to the 2001 cult hit ""Suicide Club,"" a suspense classic concerning a mass suicide of 54 schoolgirls involved in a disturbing cult. [Two Boots Pioneer Theater]","['Drama', 'Horror', '', '', 'Drama', 'Horror']"
https://www.metacritic.com/movie/ip-man/,"Ip Man is the award winning film adaptation about the life story of Ip Man, the grand master of the Wing Chun style of kung fu and sifu (master) of legendary kung fu superstar Bruce Lee. Set in Foshan, China, during the Sino Japanese War, Ip Man vividly brings to life the brutality of the infamous Japanese occupation, where once proud me...","['Action', 'Biography', 'Drama', 'War', '', '', '', '', 'Action', 'Biography', 'Drama', 'War']"
https://www.metacritic.com/movie/hava-nagila-the-movie/,"A documentary that traces the history of the song ""Hava Nagila.""","['Documentary', 'Comedy', 'History', 'Music', '', '', '', '', 'Documentary', 'Comedy', 'History', 'Music']"
https://www.metacritic.com/movie/my-zoe/,"Recently divorced scientist Isabelle (Julie Delpy) struggles to co-parent her daughter Zoe with her argumentative ex. But when Zoe suffers an unexpected brain hemorrhage and is put on life support, Isabelle comes up with an audacious plan to keep some version of her daughter alive.","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/the-forgiven-2021/,"Speeding through the Moroccan desert to attend an old friend’s lavish weekend party, wealthy Londoners David and Jo Henninger (Ralph Fiennes and Jessica Chastain) are involved in a tragic accident with a local teenage boy. Arriving late at the grand villa with the debauched party raging, the couple attempts to cover up the incident with ...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/moonlight/,"Moonlight relates the story of the teenage Claire, who discovers a wounded and bleeding boy her age in her family's garden shed. The boy is a young drug courier from Afghanistan, shot and wounded after serving his purpose as human packing material. Claire decides to keep the boy a secret. He slowly recovers under her care. They fall in l...","['Thriller', '', 'Thriller']"
https://www.metacritic.com/movie/limitless/,"Out-of-work writer Eddie Morra's rejection by girlfriend Lindy confirms his belief that he has zero future. That all vanishes the day an old friend introduces Eddie to MDT, a designer pharmaceutical that makes him laser focused and more confident than any man alive. Now on an MDT-fueled odyssey, everything Eddie's read, heard or seen is ...","['Sci-Fi', 'Thriller', '', '', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/running-from-crazy/,"Mariel Hemingway, granddaughter of Ernest Hemingway, strives for a greater understanding of her family history of suicide and mental illness. As tragedies are explored and deeply hidden secrets are revealed, Mariel searches for a way to overcome a similar fate.","['Documentary', 'Biography', 'Drama', '', '', '', 'Documentary', 'Biography', 'Drama']"
https://www.metacritic.com/movie/jurassic-world/,"Twenty-two years after the events of Jurassic Park (1993), Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond. After 10 years of operation and visitor rates declining, in order to fulfill a corporate mandate, a new attraction is created to re-spark visitor's interest...","['Action', 'Adventure', 'Sci-Fi', '', '', '', 'Action', 'Adventure', 'Sci-Fi']"
https://www.metacritic.com/movie/on-the-ice/,"Two teenage boys, who have grown up like brothers, go about their lives in the comfortable claustrophobia of an isolated Alaskan town. Early one morning, on a seal hunt with another teenager, an argument between the three boys quickly escalates into a tragic accident. Bonded by their dark secret, the two best friends are forced to create...","['Drama', 'Thriller', '', '', 'Drama', 'Thriller']"
https://www.metacritic.com/movie/realive/,"Marc (Tom Hughes) is diagnosed with a disease and is given a short time to live. Unable to accept his own end, he decides to freeze his body. Sixty years later, in the year 2084, he becomes the first cryogenically frozen man to be revived in history. Marc discovers a startling future, but the biggest surprise is that his past has accompa...","['Drama', 'Sci-Fi', '', '', 'Drama', 'Sci-Fi']"
https://www.metacritic.com/movie/barney-thomson/,"Barney Thomson (Robert Carlyle), awkward, diffident, Glasgow barber, lives a life of desperate mediocrity. His uninteresting life is about to go from 0 to 60 in five seconds, as he enters the grotesque and comically absurd world of the serial killer. [Gravitas Ventures]","['Comedy', 'Crime', '', '', 'Comedy', 'Crime']"
https://www.metacritic.com/movie/day-watch/,"The second installment of a trilogy based on the best-selling sci-fi novels of Sergei Lukyanenko, Day Watch (Dnevnoi Dozor) revolves around the conflict and balance maintained between the forces of light and darkness -- the result of a medieval truce between the opposing sides. (Fox Searchlight)","['Action', 'Fantasy', 'Horror', 'Thriller', '', '', '', '', 'Action', 'Fantasy', 'Horror', 'Thriller']"
https://www.metacritic.com/movie/rubber/,"""Rubber"" is the story of Robert, an inanimate tire that has been abandoned in the desert, and suddenly and inexplicably comes to life. As Robert roams the bleak landscape, he discovers that he possesses terrifying telepathic powers that give him the ability to destroy anything he wishes without having to move. At first content to prey on...","['Comedy', 'Fantasy', 'Horror', '', '', '', 'Comedy', 'Fantasy', 'Horror']"
https://www.metacritic.com/movie/junior/,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.","['Comedy', 'Romance', 'Sci-Fi', '', '', '', 'Comedy', 'Romance', 'Sci-Fi']"
https://www.metacritic.com/movie/michael-collins/,"In Ireland, where national pride is a passion akin to religion and romantic love, one man became a legend for his fierce devotion to his land and its independence. Liam Neeson stars as Michael Collins in a story about the real-life patriot whose bravery and unswerving dedication to the Irish people changed history as it made him into a l...","['Biography', 'Drama', 'Thriller', 'War', '', '', '', '', 'Biography', 'Drama', 'Thriller', 'War']"
https://www.metacritic.com/movie/we-are-wizards/,"There is a raging Wizard Rock scene in this country, and I had no idea until watching the film We Are Wizards. The documentary profiles some of the power players in the underground Harry Potter creative community. I'm not talking sinister meetings in the woods about the Dark Arts. Instead, the film offers us a seven-year-old rock star an...","['Documentary', '', 'Documentary']"
https://www.metacritic.com/movie/strike-a-pose/,"In 1990, seven young male dancers - 6 gay, 1 straight - joined Madonna on her most controversial tour. On stage and in the iconic film Truth or Dare they showed the world how to express yourself. Now, 25 years later, they reveal the truth about life during and after the tour. Strike a Pose is a dramatic tale about overcoming shame and fi...","['Documentary', 'Music', '', '', 'Documentary', 'Music']"
https://www.metacritic.com/movie/our-mothers/,"Guatemala, 2018. The whole country is immersed in the trial of the soldiers who sparked the civil war. Victim statements come one after another. Ernesto is a young anthropologist working for the Forensic Foundation; his job is to identify the missing. One day, while hearing the account of an old woman, he thinks he has found a lead that ...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/a-banquet/,"Widowed mother Holly (Sienna Guillory) is radically tested when her teenage daughter Betsey (Jessica Alexander) experiences a profound enlightenment and insists that her body is no longer her own, but in service to a higher power. Bound to her newfound faith, Betsey refuses to eat but loses no weight. In an agonizing dilemma, torn betwee...","['Horror', '', 'Horror']"
https://www.metacritic.com/movie/madame-sata/,Legendary criminal. Proud homosexual. Cabaret star. Passionate lover. Killer. Devoted father of seven adopted children. Saint or devil? Madame Satã. (Wellspring Media),"['Biography', 'Crime', 'Drama', 'Music', 'Romance', '', '', '', '', '', 'Biography', 'Crime', 'Drama', 'Music', 'Romance']"
https://www.metacritic.com/movie/the-children-of-the-century/,A drama based on the true story of the love affair between French authors George Sand (Binoche) and Alfred de Musset (Magimel) in the 1830's.,"['Biography', 'Drama', 'Romance', '', '', '', 'Biography', 'Drama', 'Romance']"
https://www.metacritic.com/movie/the-shape-of-things/,"Writer/director Neil LaBute once again explores and explodes modern relationships in this contemporary story of love, sex and art set in a college town. (Focus Features)","['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/i-robot/,"In the year 2035, robots are an everyday household item, and everyone trusts them, except one, slightly paranoid detective (Smith) investigating what he alone believes is a crime perpetrated by a robot. The case leads him to discover a far more frightening threat to the human race. (20th Century Fox)","['Action', 'Mystery', 'Sci-Fi', 'Thriller', '', '', '', '', 'Action', 'Mystery', 'Sci-Fi', 'Thriller']"
https://www.metacritic.com/movie/point-break-1991/,An FBI agent goes undercover to infiltrate a gang of surfers who may be bank robbers.,"['Action', 'Crime', 'Thriller', '', '', '', 'Action', 'Crime', 'Thriller']"
https://www.metacritic.com/movie/naqoyqatsi/,"This film merges the power of image and music to plunge into the heart of the hyperaccelerated, globally wired 21st century. Mesmerizing images plucked from everyday reality, then visually altered with state-of-the-art digital techniques, stream across the screen in synch with a hypnotic score by Philip Glass, featuring the passionate c...","['Documentary', 'Music', '', '', 'Documentary', 'Music']"
https://www.metacritic.com/movie/valley-of-love/,"Isabelle (Isabelle Huppert) and Gérard (Gérard Depardieu) go to a strange appointment in Death Valley, California. They have not seen each other for years and are here to answer an invitation from their son Michael, a photographer, which they received after his suicide, six months ago.","['Drama', 'Fantasy', '', '', 'Drama', 'Fantasy']"
https://www.metacritic.com/movie/barbershop-2-back-in-business/,"The crew is back in Barbershop 2. They're all still there in Calvin's shop, this time with Queen Latifah joining the fun as Gina, a stylist at the beauty shop next door. The world changes, but some things never go out of style -- you can still say anything you want at the barbershop. [MGM]","['Comedy', 'Drama', '', '', 'Comedy', 'Drama']"
https://www.metacritic.com/movie/wall-street-money-never-sleeps/,"Gordon Gekko is back and his iconic ""Greed is Good"" mantra made him a rock star of financial titans. Emerging from a lengthy prison stint, Gekko finds himself on the outside of a world he once dominated. He now has to play catch-up and redefine himself in a different era. He has to become relevant again. But a young, idealistic investm...","['Drama', '', 'Drama']"
https://www.metacritic.com/movie/daliland/,"Dalíland stars Ben Kingsley as the titular Salvador Dalí, one of the most world-renowned artists of the 20th century and focuses on the later years of the strange and fascinating marriage between Dalí and his wife, Gala (Barbara Sukowa), as their seemingly unshakable bond begins to stress and fracture. Set in New York and Spain in 1974, ...","['Biography', 'Drama', '', '', 'Biography', 'Drama']"
https://www.metacritic.com/movie/detroit-unleaded/,An ambitious Lebanese-American youth is forced to take over his family's gas station after his father's death.,"['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/in-darkness-2018/,"Blind pianist Sofia (Natalie Dormer) overhears a struggle in the apartment above hers that leads to the death of her neighbor Veronique (Emily Ratajkowski). It is the start of a journey that pulls Sofia out of her depth and brings her into contact with Veronique’s father, Milos Radic (Jan Bijvoet). A Serbian businessman accused of being ...","['Mystery', 'Thriller', '', '', 'Mystery', 'Thriller']"
https://www.metacritic.com/movie/i-love-my-dad/,"Inspired by writer, director, and star James Morosini’s true life experience, I Love My Dad follows Chuck (Patton Oswalt), a hopelessly estranged father who desperately wants to reconnect with his troubled son, Franklin (James Morosini). Blocked on social media and concerned for his son’s life, Chuck impersonates a waitress online and st...","['Comedy', 'Romance', '', '', 'Comedy', 'Romance']"
https://www.metacritic.com/movie/heights/,"Heights follows five characters over twenty-four hours on a fall day in New York City. As the interrelated stories proceed, the connections between the lives of the five characters begin to reveal themselves and their stories unravel. (Sony Pictures Classics)","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/hannah-montana-miley-cyrus-best-of-both-worlds-concert/,"Hannah Montana fans everywhere will have a chance to see their favorite singer, songwriter and actress, Miley Cyrus, perform her sold-out concert tour on the big screen in Hannah Montana & Miley Cyrus: Best of Both Worlds Concert. Shot during Cyrus's 54-city tour and exhibited in state-of-the-art Disney Digital 3D™, the film will be comi...","['Documentary', 'Music', '', '', 'Documentary', 'Music']"
https://www.metacritic.com/movie/enemy-mine/,"During a lengthy space war, the lives of two wounded enemies become dependent on their ability to forgive and to trust.","['Action', 'Adventure', 'Drama', 'Sci-Fi', '', '', '', '', 'Action', 'Adventure', 'Drama', 'Sci-Fi']"
https://www.metacritic.com/movie/the-whistleblower/,"Inspired by actual events, Kathy is an American police officer who takes a job working as a peacekeeper in post-war Bosnia. Her expectations of helping to rebuild a devastated country are dashed when she uncovers a dangerous reality of corruption, cover-up and intrigue amid a world of private contractors and multinational diplomatic doub...","['Biography', 'Crime', 'Drama', '', '', '', 'Biography', 'Crime', 'Drama']"
https://www.metacritic.com/movie/miss-you-already/,"Best friends Milly (Toni Collette) and Jess (Drew Barrymore) have been inseparable since they were young girls. They can’t remember a time they didn’t share everything —secrets, clothes, even boyfriends—but nothing prepares them for the day Milly is hit with life-altering news. [Roadside Attractions]","['Comedy', 'Drama', 'Romance', '', '', '', 'Comedy', 'Drama', 'Romance']"
https://www.metacritic.com/movie/lee/,"The story of photographer Elizabeth 'Lee' Miller, a fashion model who became an acclaimed war correspondent for Vogue magazine during World War II.","['Biography', 'Drama', 'History', 'War', '', '', '', '', 'Biography', 'Drama', 'History', 'War']"
https://www.metacritic.com/movie/more-than-a-game/,"Five talented young basketball players from Akron, Ohio star in this remarkable true-life coming of age story about uncommon friendship in the face all too common adversities. Coached by a charismatic but inexperienced player’s father, and led by future NBA superstar LeBron James, the “Fab Five’s” improbable seven-year journey leads the...","['Documentary', 'Biography', 'Sport', '', '', '', 'Documentary', 'Biography', 'Sport']"
https://www.metacritic.com/movie/the-banishment/,"The film investigates bonds of family, this time tackling the relationship between a husband and wife. A trip to the pastoral countryside reveals a dark, sinister reality for a family from the city. Eschewing easy answers and tackling a wide array of themes, The Banishment poetically renders the persistent human state of exile from our s...","['Drama', 'Romance', '', '', 'Drama', 'Romance']"
https://www.metacritic.com/movie/death-on-the-nile-1978/,"As Hercule Poirot (Sir Peter Ustinov) enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?","['Crime', 'Drama', 'Mystery', '', '', '', 'Crime', 'Drama', 'Mystery']"
